"id","data_inversa","dia_semana","horario","uf","br","km","municipio","causa_acidente","tipo_acidente","classificacao_acidente","fase_dia","sentido_via","condicao_metereologica","tipo_pista","tracado_via","uso_solo","pessoas","mortos","feridos_leves","feridos_graves","ilesos","ignorados","feridos","veiculos","latitude","longitude","regional","delegacia","uop"
504721,2023-02-12,"domingo",17:02:00,"PB",101,"76,9","SANTA RITA","Avarias e/ou desgaste excessivo no pneu","Queda de ocupante de veículo","Com Vítimas Feridas","Anoitecer","Crescente","Céu Claro","Dupla","Curva","Não",2,0,2,0,0,0,2,1,"-7,0908571123",-349685793239,"SPRF-PB","DEL01-PB","UOP04-DEL01-PB"
504728,2023-02-12,"domingo",17:20:00,"PB",230,"168","CAMPINA GRANDE","Retorno proibido","Colisão frontal","Com Vítimas Feridas","Anoitecer","Decrescente","Céu Claro","Simples","Não Informado","Sim",3,0,0,1,2,0,1,2,"-7,188",-359687,"SPRF-PB","DEL02-PB","UOP02-DEL02-PB"
504770,2023-02-12,"domingo",19:40:00,"PB",104,"138,5","QUEIMADAS","Reação tardia ou ineficiente do condutor","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Crescente","Céu Claro","Simples","Reta","Não",2,0,2,0,0,0,2,1,"-7,36116095",-3590230617,"SPRF-PB","DEL02-PB","UOP03-DEL02-PB"
504842,2023-02-13,"segunda-feira",07:20:00,"PB",101,"105,2","ALHANDRA","Avarias e/ou desgaste excessivo no pneu","Colisão com objeto","Com Vítimas Feridas","Pleno dia","Crescente","Sol","Dupla","Não Informado","Não",1,0,1,0,0,0,1,1,"-7,33293572",-3494743824,"SPRF-PB","DEL01-PB","UOP02-DEL01-PB"
504867,2023-02-13,"segunda-feira",08:35:00,"PB",101,"94","CONDE","Ausência de reação do condutor","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Dupla","Reta","Não",1,0,0,1,0,0,1,1,"-7,21483297",-349117521,"SPRF-PB","DEL01-PB","UOP02-DEL01-PB"
504910,2023-02-13,"segunda-feira",10:50:00,"PB",412,"76,2","SERRA BRANCA","Acessar a via sem observar a presença dos outros veículos","Colisão transversal","Com Vítimas Fatais","Pleno dia","Crescente","Céu Claro","Simples","Reta","Sim",2,1,0,1,0,0,1,2,"-7,491833",-36666817,"SPRF-PB","DEL02-PB","UOP02-DEL02-PB"
504970,2023-02-13,"segunda-feira",18:45:00,"PB",230,"6","CABEDELO","Demais falhas mecânicas ou elétricas","Incêndio","Sem Vítimas","Plena Noite","Decrescente","Céu Claro","Dupla","Reta","Sim",1,0,0,0,1,0,0,1,"-7,02",-348359,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
504986,2023-02-13,"segunda-feira",20:30:00,"PB",101,"122,5","CAAPORA","Demais falhas mecânicas ou elétricas","Incêndio","Sem Vítimas","Plena Noite","Decrescente","Nublado","Dupla","Não Informado","Não",2,0,0,0,0,2,0,1,"-7,45038197",-3497994215,"SPRF-PB","DEL01-PB","UOP02-DEL01-PB"
505036,2023-02-14,"terça-feira",07:34:00,"PB",101,"88","JOAO PESSOA","Reação tardia ou ineficiente do condutor","Tombamento","Com Vítimas Feridas","Pleno dia","Decrescente","Nublado","Dupla","Reta","Sim",1,0,1,0,0,0,1,1,"-7,16470016",-3489993643,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
505258,2023-02-15,"quarta-feira",13:45:00,"PB",230,"153","CAMPINA GRANDE","Acessar a via sem observar a presença dos outros veículos","Colisão lateral mesmo sentido","Com Vítimas Feridas","Pleno dia","Crescente","Céu Claro","Dupla","Interseção de vias","Sim",3,0,2,0,1,0,2,2,"-7,2763",-358887,"SPRF-PB","DEL02-PB","UOP01-DEL02-PB"
505283,2023-02-15,"quarta-feira",17:00:00,"PB",101,"82,6","BAYEUX","Trafegar com motocicleta (ou similar) entre as faixas","Colisão lateral mesmo sentido","Com Vítimas Feridas","Pleno dia","Crescente","Sol","Dupla","Reta","Sim",4,0,1,0,3,0,1,2,"-7,12911",-3493714,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
505409,2023-02-16,"quinta-feira",08:35:00,"PB",101,"101,9","ALHANDRA","Demais falhas mecânicas ou elétricas","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Decrescente","Nublado","Dupla","Reta","Sim",2,0,2,0,0,0,2,1,"-7,27367006",-3493816262,"SPRF-PB","DEL01-PB","UOP02-DEL01-PB"
505517,2023-02-16,"quinta-feira",21:20:00,"PB",230,"2","CABEDELO","Ausência de reação do condutor","Tombamento","Com Vítimas Feridas","Plena Noite","Crescente","Céu Claro","Dupla","Não Informado","Sim",1,0,0,1,0,0,1,1,"-6,98550166",-3482906342,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
505567,2023-02-17,"sexta-feira",07:00:00,"PB",101,"84","BAYEUX","Condutor deixou de manter distância do veículo da frente","Colisão traseira","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Dupla","Reta","Sim",2,0,0,1,1,0,1,2,"-7,13957906",-3492312806,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
505603,2023-02-17,"sexta-feira",09:52:00,"PB",101,"88","JOAO PESSOA","Avarias e/ou desgaste excessivo no pneu","Tombamento","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Simples","Curva","Sim",2,0,1,1,0,0,2,1,"-7,16470016",-3489993643,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
505620,2023-02-17,"sexta-feira",10:51:00,"PB",230,"17","JOAO PESSOA","Ausência de reação do condutor","Colisão traseira","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Dupla","Reta","Sim",5,0,1,0,4,0,1,4,"-7,1121",-348426,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
505642,2023-02-17,"sexta-feira",12:31:00,"PB",101,"109","ALHANDRA","Acessar a via sem observar a presença dos outros veículos","Colisão transversal","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Dupla","Reta","Sim",3,0,0,1,2,0,1,2,"-7,34361299",-3494797909,"SPRF-PB","DEL01-PB","UOP02-DEL01-PB"
505824,2023-02-18,"sábado",02:00:00,"PB",434,"2,7","UIRAUNA","Transitar na contramão","Colisão frontal","Com Vítimas Feridas","Plena Noite","Crescente","Chuva","Simples","Não Informado","Não",3,0,0,1,0,2,1,2,"-6,497394",-3841984,"SPRF-PB","DEL03-PB","UOP03-DEL03-PB"
505854,2023-02-18,"sábado",10:10:00,"PB",104,"140","QUEIMADAS","Acumulo de areia ou detritos sobre o pavimento","Tombamento","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Simples","Reta","Sim",2,0,1,0,1,0,1,1,"-7,37817097",-3589737088,"SPRF-PB","DEL02-PB","UOP03-DEL02-PB"
505873,2023-02-18,"sábado",11:30:00,"PB",230,"32","BAYEUX","Ausência de reação do condutor","Colisão traseira","Sem Vítimas","Pleno dia","Decrescente","Céu Claro","Simples","Reta","Sim",2,0,0,0,2,0,0,2,"-7,143",-349192,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
506074,2023-02-19,"domingo",07:52:00,"PB",230,"77","RIACHAO DO POCO","Condutor deixou de manter distância do veículo da frente","Colisão traseira","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Dupla","Reta","Não",4,0,1,0,3,0,1,2,"-7,1869",-352871,"SPRF-PB","DEL01-PB","UOP03-DEL01-PB"
506108,2023-02-19,"domingo",10:00:00,"PB",230,"503","CAJAZEIRAS","Ingestão de álcool pelo condutor","Tombamento","Com Vítimas Feridas","Pleno dia","Crescente","Sol","Simples","Reta","Não",1,0,0,1,0,0,1,1,"-6,899",-38549,"SPRF-PB","DEL03-PB","UOP03-DEL03-PB"
506132,2023-02-19,"domingo",11:40:00,"PB",361,"70","OLHO DAGUA","Pedestre andava na pista","Atropelamento de Pedestre","Com Vítimas Fatais","Pleno dia","Decrescente","Céu Claro","Simples","Não Informado","Não",2,1,0,0,1,0,0,1,"-7,19693595",-3780719699,"SPRF-PB","DEL03-PB","UOP01-DEL03-PB"
506229,2023-02-19,"domingo",21:00:00,"PB",230,"155","CAMPINA GRANDE","Ingestão de álcool pelo condutor","Colisão transversal","Com Vítimas Feridas","Plena Noite","Decrescente","Céu Claro","Simples","Interseção de vias","Sim",3,0,1,0,1,1,1,2,"-7,26806",-35915297,"SPRF-PB","DEL02-PB","UOP01-DEL02-PB"
506233,2023-02-19,"domingo",21:00:00,"PB",104,"102","SAO SEBASTIAO DE LAGOA DE  ROCA","Transitar na contramão","Colisão frontal","Com Vítimas Fatais","Plena Noite","Decrescente","Nublado","Simples","Reta","Não",2,1,1,0,0,0,1,2,"-7,06249",-3585547,"SPRF-PB","DEL02-PB","UOP04-DEL02-PB"
506432,2023-02-21,"terça-feira",02:50:00,"PB",361,"78,2","PIANCO","Acessar a via sem observar a presença dos outros veículos","Colisão frontal","Com Vítimas Feridas","Plena Noite","Crescente","Céu Claro","Simples","Não Informado","Não",2,0,2,0,0,0,2,2,"-7,18552414",-37877191,"SPRF-PB","DEL03-PB","UOP01-DEL03-PB"
506584,2023-02-22,"quarta-feira",07:40:00,"PB",230,"27,8","JOAO PESSOA","Condutor deixou de manter distância do veículo da frente","Engavetamento","Sem Vítimas","Pleno dia","Crescente","Chuva","Dupla","Reta","Não",4,0,0,0,3,1,0,4,"-7,1677",-348855,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
506603,2023-02-22,"quarta-feira",09:50:00,"PB",230,"132","MASSARANDUBA","Velocidade Incompatível","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Decrescente","Chuva","Dupla","Curva","Não",3,0,3,0,0,0,3,1,"-7,277157",-35745748,"SPRF-PB","DEL02-PB","UOP01-DEL02-PB"
506612,2023-02-22,"quarta-feira",10:38:00,"PB",101,"89","JOAO PESSOA","Condutor deixou de manter distância do veículo da frente","Colisão traseira","Com Vítimas Feridas","Pleno dia","Crescente","Céu Claro","Dupla","Não Informado","Sim",2,0,0,1,1,0,1,2,"-7,1710694",-3489765372,"SPRF-PB","DEL01-PB","UOP02-DEL01-PB"
506613,2023-02-22,"quarta-feira",10:00:00,"PB",230,"315,9","SAO MAMEDE","Ausência de reação do condutor","Engavetamento","Com Vítimas Feridas","Pleno dia","Crescente","Céu Claro","Simples","Reta","Não",13,0,3,0,9,1,3,3,"-6,950524",-37116755,"SPRF-PB","DEL03-PB","UOP01-DEL03-PB"
506617,2023-02-22,"quarta-feira",11:20:00,"PB",230,"121,4","RIACHAO DO BACAMARTE","Ausência de reação do condutor","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Decrescente","Chuva","Dupla","Curva","Sim",2,0,2,0,0,0,2,1,"-7,2452",-35649,"SPRF-PB","DEL02-PB","UOP01-DEL02-PB"
506632,2023-02-22,"quarta-feira",12:10:00,"PB",230,"131,7","MASSARANDUBA","Ausência de reação do condutor","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Decrescente","Chuva","Dupla","Curva","Não",2,0,1,0,1,0,1,1,"-7,2746",-357269,"SPRF-PB","DEL02-PB","UOP01-DEL02-PB"
506650,2023-02-22,"quarta-feira",14:30:00,"PB",230,"135,9","CAMPINA GRANDE","Velocidade Incompatível","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Crescente","Chuva","Dupla","Curva","Não",1,0,0,1,0,0,1,1,"-7,2789",-357591,"SPRF-PB","DEL02-PB","UOP01-DEL02-PB"
506680,2023-02-22,"quarta-feira",14:30:00,"PB",230,"136","MASSARANDUBA","Velocidade Incompatível","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Crescente","Chuva","Dupla","Curva","Não",1,0,1,0,0,0,1,1,"-7,277105",-35772735,"SPRF-PB","DEL02-PB","UOP01-DEL02-PB"
506688,2023-02-22,"quarta-feira",17:40:00,"PB",230,"21,4","JOAO PESSOA","Reação tardia ou ineficiente do condutor","Tombamento","Com Vítimas Feridas","Anoitecer","Crescente","Chuva","Dupla","Reta","Não",1,0,1,0,0,0,1,1,"-7,1415",-348519,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
506745,2023-02-23,"quinta-feira",02:30:00,"PB",361,"83,1","PIANCO","Animais na Pista","Atropelamento de Animal","Com Vítimas Fatais","Plena Noite","Crescente","Céu Claro","Simples","Não Informado","Sim",1,1,0,0,0,0,0,1,"-7,1891707",-3792068612,"SPRF-PB","DEL03-PB","UOP01-DEL03-PB"
506845,2023-02-23,"quinta-feira",17:30:00,"PB",230,"58","CRUZ DO ESPIRITO SANTO","Demais falhas mecânicas ou elétricas","Colisão traseira","Com Vítimas Feridas","Anoitecer","Decrescente","Céu Claro","Dupla","Não Informado","Não",3,0,1,0,2,0,1,2,"-7,20458",-35132466,"SPRF-PB","DEL01-PB","UOP03-DEL01-PB"
506881,2023-02-23,"quinta-feira",18:30:00,"PB",230,"163","CAMPINA GRANDE","Ausência de reação do condutor","Tombamento","Com Vítimas Feridas","Plena Noite","Crescente","Céu Claro","Simples","Não Informado","Não",2,0,1,1,0,0,2,2,"-7,211365",-35935961,"SPRF-PB","DEL02-PB","UOP01-DEL02-PB"
506916,2023-02-24,"sexta-feira",06:54:00,"PB",101,"84","BAYEUX","Trafegar com motocicleta (ou similar) entre as faixas","Colisão lateral mesmo sentido","Com Vítimas Feridas","Pleno dia","Crescente","Sol","Dupla","Reta","Sim",3,0,0,1,2,0,1,3,"-7,13957906",-3492312806,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
506932,2023-02-24,"sexta-feira",09:05:00,"PB",230,"55,9","SAO MIGUEL DE TAIPU","Afundamento ou ondulação no pavimento","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Dupla","Não Informado","Não",4,0,1,0,3,0,1,1,"-7,1874",-351889,"SPRF-PB","DEL01-PB","UOP03-DEL01-PB"
506943,2023-02-24,"sexta-feira",10:40:00,"PB",230,"26","JOAO PESSOA","Demais falhas mecânicas ou elétricas","Incêndio","Sem Vítimas","Pleno dia","Crescente","Céu Claro","Dupla","Reta","Sim",2,0,0,0,2,0,0,1,"-7,1693",-348782,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
506958,2023-02-24,"sexta-feira",12:15:00,"PB",230,"215,3","SOLEDADE","Pedestre andava na pista","Atropelamento de Pedestre","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Simples","Curva","Sim",2,0,1,0,0,1,1,1,"-7,05779344",-3635985374,"SPRF-PB","DEL02-PB","UOP02-DEL02-PB"
506973,2023-02-24,"sexta-feira",14:57:00,"PB",101,"22","MAMANGUAPE","Reação tardia ou ineficiente do condutor","Colisão com objeto","Sem Vítimas","Pleno dia","Decrescente","Nublado","Dupla","Reta","Não",1,0,0,0,1,0,0,1,"-6,68108401",-3511407491,"SPRF-PB","DEL01-PB","UOP04-DEL01-PB"
506978,2023-02-24,"sexta-feira",15:01:00,"PB",230,"25","JOAO PESSOA","Velocidade Incompatível","Saída de leito carroçável","Sem Vítimas","Pleno dia","Crescente","Sol","Múltipla","Reta","Não",1,0,0,0,0,1,0,1,"-7,16921711",-3487785816,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
507101,2023-02-25,"sábado",06:00:00,"PB",230,"256,6","TENORIO","Ingestão de álcool pelo condutor","Colisão lateral mesmo sentido","Sem Vítimas","Pleno dia","Decrescente","Nublado","Simples","Reta","Não",3,0,0,0,2,1,0,2,"-7,015135",-36676213,"SPRF-PB","DEL03-PB","UOP01-DEL03-PB"
507163,2023-02-25,"sábado",17:00:00,"PB",230,"158,8","CAMPINA GRANDE","Desrespeitar a preferência no cruzamento","Colisão transversal","Com Vítimas Feridas","Anoitecer","Crescente","Céu Claro","Simples","Interseção de vias","Sim",2,0,0,1,1,0,1,2,"-7,2582",-359267,"SPRF-PB","DEL02-PB","UOP01-DEL02-PB"
507222,2023-02-25,"sábado",19:30:00,"PB",230,"515,4","BOM JESUS","Transitar na contramão","Colisão frontal","Com Vítimas Feridas","Plena Noite","Decrescente","Céu Claro","Simples","Não Informado","Não",2,0,0,1,1,0,1,2,"-6,8847",-386229,"SPRF-PB","DEL03-PB","UOP03-DEL03-PB"
507227,2023-02-26,"domingo",01:30:00,"PB",101,"86,5","JOAO PESSOA","Transitar na contramão","Atropelamento de Pedestre","Com Vítimas Fatais","Plena Noite","Decrescente","Céu Claro","Dupla","Reta","Sim",8,1,2,0,2,3,2,1,"-7,1622",-349031,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
507310,2023-02-26,"domingo",13:35:00,"PB",101,"73,3","SANTA RITA","Manobra de mudança de faixa","Colisão traseira","Com Vítimas Feridas","Pleno dia","Crescente","Sol","Dupla","Reta","Não",4,0,0,2,1,1,2,2,"-7,080043",-34985863,"SPRF-PB","DEL01-PB","UOP04-DEL01-PB"
507399,2023-02-26,"domingo",19:00:00,"PB",361,"21,6","SANTA TERESINHA","Animais na Pista","Tombamento","Com Vítimas Feridas","Plena Noite","Crescente","Céu Claro","Simples","Reta","Não",1,0,0,1,0,0,1,1,"-7,082199",-37427622,"SPRF-PB","DEL03-PB","UOP01-DEL03-PB"
507424,2023-02-27,"segunda-feira",05:10:00,"PB",101,"127","CAAPORA","Reação tardia ou ineficiente do condutor","Tombamento","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Dupla","Reta","Não",2,0,0,1,1,0,1,1,"-7,49352627",-3498332893,"SPRF-PB","DEL01-PB","UOP02-DEL01-PB"
507450,2023-02-27,"segunda-feira",09:00:00,"PB",230,"23","JOAO PESSOA","Manobra de mudança de faixa","Colisão lateral mesmo sentido","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Dupla","Não Informado","Sim",3,0,0,1,2,0,1,2,"-7,16606619",-348630631,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
507556,2023-02-27,"segunda-feira",19:40:00,"PB",230,"151,7","CAMPINA GRANDE","Objeto estático sobre o leito carroçável","Colisão traseira","Com Vítimas Feridas","Plena Noite","Decrescente","Nublado","Simples","Não Informado","Não",3,0,3,0,0,0,3,2,"-7,2587",-358778,"SPRF-PB","DEL02-PB","UOP01-DEL02-PB"
507561,2023-02-27,"segunda-feira",18:20:00,"PB",101,"91","JOAO PESSOA","Reação tardia ou ineficiente do condutor","Colisão com objeto","Com Vítimas Feridas","Plena Noite","Decrescente","Chuva","Dupla","Reta","Sim",1,0,0,1,0,0,1,1,"-7,19235866",-3490450859,"SPRF-PB","DEL01-PB","UOP02-DEL01-PB"
507636,2023-02-17,"sexta-feira",16:31:00,"PB",230,"42","SANTA RITA","Condutor deixou de manter distância do veículo da frente","Colisão traseira","Com Vítimas Feridas","Pleno dia","Crescente","Céu Claro","Dupla","Reta","Não",3,0,2,0,1,0,2,2,"-7,1426",-349956,"SPRF-PB","DEL01-PB","UOP03-DEL01-PB"
507643,2023-02-28,"terça-feira",12:15:00,"PB",230,"241,5","JUAZEIRINHO","Acessar a via sem observar a presença dos outros veículos","Colisão frontal","Com Vítimas Feridas","Pleno dia","Crescente","Céu Claro","Simples","Reta","Sim",2,0,0,1,1,0,1,2,"-7,0688",-365739,"SPRF-PB","DEL02-PB","UOP02-DEL02-PB"
507679,2023-02-28,"terça-feira",15:05:00,"PB",101,"110","ALHANDRA","Ausência de reação do condutor","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Crescente","Céu Claro","Múltipla","Retorno Regulamentado","Não",1,0,1,0,0,0,1,1,"-7,38485366",-3495695114,"SPRF-PB","DEL01-PB","UOP02-DEL01-PB"
507771,2023-02-28,"terça-feira",23:00:00,"PB",104,"129,6","CAMPINA GRANDE","Acessar a via sem observar a presença dos outros veículos","Colisão frontal","Com Vítimas Feridas","Plena Noite","Decrescente","Céu Claro","Simples","Não Informado","Não",2,0,0,2,0,0,2,2,"-7,28120589",-3588915693,"SPRF-PB","DEL02-PB","UOP03-DEL02-PB"
507789,2023-03-01,"quarta-feira",07:15:00,"PB",230,"26,9","JOAO PESSOA","Condutor deixou de manter distância do veículo da frente","Tombamento","Com Vítimas Feridas","Pleno dia","Crescente","Sol","Dupla","Reta","Sim",2,0,2,0,0,0,2,1,"-7,16583583",-3488913417,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
507815,2023-03-01,"quarta-feira",08:05:00,"PB",230,"290,4","SANTA LUZIA","Manobra de mudança de faixa","Colisão frontal","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Simples","Reta","Sim",2,0,1,1,0,0,2,2,"-6,8742",-369085,"SPRF-PB","DEL03-PB","UOP01-DEL03-PB"
507872,2023-03-01,"quarta-feira",17:20:00,"PB",230,"18","JOAO PESSOA","Condutor deixou de manter distância do veículo da frente","Colisão traseira","Com Vítimas Feridas","Anoitecer","Crescente","Céu Claro","Dupla","Reta","Não",2,0,1,0,1,0,1,2,"-7,1198",-348453,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
507880,2023-03-01,"quarta-feira",11:00:00,"PB",230,"464","SOUSA","Condutor deixou de manter distância do veículo da frente","Colisão traseira","Com Vítimas Feridas","Pleno dia","Crescente","Céu Claro","Simples","Interseção de vias","Sim",2,0,1,0,1,0,1,2,"-6,7786",-382341,"SPRF-PB","DEL03-PB","UOP03-DEL03-PB"
507905,2023-03-01,"quarta-feira",20:55:00,"PB",230,"27,7","JOAO PESSOA","Velocidade Incompatível","Capotamento","Sem Vítimas","Plena Noite","Crescente","Céu Claro","Dupla","Reta","Sim",1,0,0,0,0,1,0,1,"-7,16502854",-3489393581,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
507985,2023-03-02,"quinta-feira",11:20:00,"PB",361,"3,7","PATOS","Acessar a via sem observar a presença dos outros veículos","Colisão transversal","Com Vítimas Feridas","Pleno dia","Crescente","Céu Claro","Simples","Interseção de vias","Sim",2,0,0,1,0,1,1,2,"-7,02992098",-37285079,"SPRF-PB","DEL03-PB","UOP01-DEL03-PB"
508062,2023-03-02,"quinta-feira",18:30:00,"PB",101,"86","BAYEUX","Ausência de reação do condutor","Queda de ocupante de veículo","Com Vítimas Feridas","Plena Noite","Decrescente","Céu Claro","Dupla","Reta","Não",1,0,1,0,0,0,1,1,"-7,15118983",-3491012184,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
508069,2023-03-02,"quinta-feira",19:05:00,"PB",104,"135,8","QUEIMADAS","Deficiência do Sistema de Iluminação/Sinalização","Colisão traseira","Com Vítimas Feridas","Plena Noite","Decrescente","Céu Claro","Simples","Não Informado","Sim",2,0,0,1,1,0,1,2,"-7,34336909",-3589968752,"SPRF-PB","DEL02-PB","UOP03-DEL02-PB"
508144,2023-03-03,"sexta-feira",07:25:00,"PB",230,"25","JOAO PESSOA","Trafegar com motocicleta (ou similar) entre as faixas","Colisão traseira","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Dupla","Reta","Sim",2,0,1,0,1,0,1,2,"-7,1707",-348684,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
508187,2023-03-03,"sexta-feira",11:10:00,"PB",101,"99","CONDE","Reação tardia ou ineficiente do condutor","Tombamento","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Múltipla","Reta","Sim",1,0,0,1,0,0,1,1,"-7,2557332",-3493469152,"SPRF-PB","DEL01-PB","UOP02-DEL01-PB"
508224,2023-03-03,"sexta-feira",13:45:00,"PB",230,"25","JOAO PESSOA","Condutor deixou de manter distância do veículo da frente","Colisão traseira","Com Vítimas Feridas","Pleno dia","Decrescente","Céu Claro","Múltipla","Não Informado","Sim",2,0,1,0,0,1,1,2,"-7,1707",-348684,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
508240,2023-03-03,"sexta-feira",15:00:00,"PB",101,"85","BAYEUX","Reação tardia ou ineficiente do condutor","Colisão lateral mesmo sentido","Sem Vítimas","Pleno dia","Decrescente","Céu Claro","Dupla","Reta","Não",1,0,0,0,1,0,0,1,"-7,14538184",-3491662887,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
508290,2023-03-03,"sexta-feira",18:37:00,"PB",230,"4","CABEDELO","Área urbana sem a presença de local apropriado para a travessia de pedestres","Atropelamento de Pedestre","Com Vítimas Fatais","Plena Noite","Decrescente","Céu Claro","Dupla","Não Informado","Sim",2,1,0,0,1,0,0,1,"-7,0004",-348284,"SPRF-PB","DEL01-PB","UOP01-DEL01-PB"
